0,52588,37912,6225,56219,47395,26341,21503,24449,90340,49691,51258,87699,47665,64942,58998,12718,43289,39072,57021,30518,72469,44520,45654,54838,26293,4418,44693,77377,63715,51301,41652,39850,29051,51395,54865,48550,47735,63066,22124,57920,39186,35063,26206,24989,23384,60996,77023,57290,12599,44827,63906,24520,68501,71337,38926,65841,28023,61409,73726,80125,14796,11394,55799,65877,67159,38602,39866,32109,72198,39441,67498,61283,32092,31760,72074,89406,60205,51711,20827,29436,41753,81010,36688,34970,43954,45660,30954,60787,56241,73658,29558,29029,79801,73114,56275,45780,57597,58565,40700
51867,0,30224,56130,68992,88264,42708,62372,42914,36226,90560,19108,113692,13096,27122,62917,44331,69634,45260,69794,56863,34259,14165,86523,95707,28262,49623,28694,118246,103071,77646,82521,21477,69920,77740,13556,18452,74080,11900,62993,19964,80055,19480,43123,42648,64253,99804,29425,6114,57100,11308,26086,32468,34259,45243,20830,39747,54368,102278,38594,92899,61186,46874,82144,94873,17626,79471,12068,58454,34500,80310,27081,35189,72961,72629,84848,41808,38220,57225,58956,55782,82622,26896,77557,41927,84823,51848,71823,78087,15516,35838,37161,55375,22861,35295,85387,12171,70370,99434,67045
38185,31489,0,42448,43163,74582,34827,48690,17085,69241,53370,31617,87863,26567,43843,37088,26688,35454,19431,43965,24126,52827,23422,72841,82026,20381,35942,25051,92471,77242,43466,68839,20209,41944,40732,24408,28908,39900,41968,49312,38279,66373,11599,17294,16819,50572,73975,57382,36192,43418,23728,42808,24587,48860,51696,17827,46200,27148,92721,54085,67070,47504,30689,45136,69044,46061,65790,18767,28338,52557,66628,47856,41642,59279,58947,59019,69764,40564,31396,27978,25299,68940,59911,63876,16098,71141,26019,58141,52258,35143,52559,11332,23726,60159,52016,51207,24681,44541,84276,30038
6226,56835,42159,0,60466,39270,30588,10807,28696,94587,41566,55505,79574,51912,69188,63245,16244,30350,43319,61268,34765,76716,48767,37529,46714,30540,10458,48940,69252,55590,34528,33527,44097,18355,55642,59112,52797,32439,67313,14000,62167,31061,39310,30453,29236,12689,52872,81270,61537,7685,49074,68153,28767,72748,75584,43173,70088,32270,53284,77973,60524,8740,14920,60046,57752,71406,30478,44113,22059,76445,31316,71745,65530,23967,23635,76321,93653,64452,55958,17960,33683,33628,85257,28564,39217,35829,49907,17438,65034,60488,77905,33805,33276,84048,77361,48150,50026,61844,50441,44947
69374,62519,56706,73637,0,45144,71301,79879,54641,77538,36658,46701,44699,78888,83722,25063,54818,38001,42532,16745,44543,56844,75743,41498,45480,71253,67131,36591,49307,34078,32500,45093,41008,53680,19299,54025,46621,36551,80300,80501,48556,59063,63921,54442,55182,62951,30811,61398,69169,61950,61183,87260,69480,52876,55713,70149,50217,47640,49557,58102,23906,78693,58378,31313,25881,75994,58480,71088,48755,56574,52512,51873,45658,56015,56961,15855,73781,44581,26938,52228,45716,50412,77112,51799,45462,51158,31782,66946,14706,94815,77745,48687,44143,64176,73354,29443,62046,19593,41112,34547
47058,89191,74515,38856,45473,0,62944,31056,61052,107085,9107,76247,19536,84268,101545,54609,48637,25627,72078,46291,36852,86390,81123,5070,8767,62896,47651,66137,18022,23131,19777,9486,70554,23135,41046,83571,76167,21225,99669,37090,78102,20731,71666,62809,61592,33672,20413,90945,98715,36066,81430,100509,61123,82423,85259,75529,79763,37144,15283,87648,28066,33873,47312,27217,25293,105540,20148,76469,35733,86120,14180,81419,75205,19624,18629,37700,103327,74127,56484,37183,40192,12080,106658,16428,43872,12826,61328,28614,36604,92845,107291,47485,38619,93722,102900,15692,82383,49139,10941,41985
25866,42809,35524,30130,56564,62264,0,36372,24794,80561,64559,50638,101263,32988,55163,59343,18330,43633,37483,57366,30863,70879,34741,60522,69707,14106,23623,43103,92246,90642,51646,56521,38261,43919,51739,45086,46960,48080,53287,36993,51494,54054,25284,24616,22228,38253,87375,75433,47512,31100,35048,54127,10092,66911,69748,29148,64252,28368,76277,72137,80470,35185,20873,56144,82445,57381,53471,30087,32454,70609,54310,65908,59693,46960,46628,72419,84241,58616,52056,32956,29781,56621,71231,51557,35314,58822,44070,45822,61132,46463,63879,27969,29374,77894,63336,59386,36001,57942,73434,41045
21386,63519,48843,10780,51247,30074,37272,0,35380,101271,32369,62189,70377,58596,75872,54027,22965,20932,50003,52049,22532,83399,55451,28332,37517,37224,21979,55624,60056,40795,25110,24331,50781,8937,37228,65796,59481,23021,73997,10155,68851,21864,45994,37137,35920,3275,38076,87954,68221,6748,55758,74837,35451,79432,82268,49857,76772,18855,44087,84657,38771,7712,14545,34633,42957,78090,21281,50797,18877,83129,22120,78429,72214,9402,13382,48424,100337,71136,46740,14778,22229,24431,91940,11893,30016,26632,56591,10911,42058,67172,84589,40489,23415,90732,84045,29401,56710,52626,41244,35729
24532,43703,16598,28796,40280,60930,22977,35037,0,71849,45266,29944,84979,38780,56057,43059,9335,27350,17758,41082,14579,51155,35635,59188,68373,22929,22289,23379,89587,74358,35362,55186,18536,24929,35456,28241,27236,31796,54181,35659,36606,52720,23812,4857,1234,21969,71091,55709,34890,20513,35942,55021,21156,47187,50023,30041,44527,12084,74943,52412,64186,33851,12895,39860,66161,70304,52137,30980,16170,50884,52976,46184,39969,45626,45294,56135,68092,38891,29724,13704,13497,55287,71422,50223,19030,57488,24346,44488,44848,47357,64773,8244,13090,58487,67665,43102,36894,41658,81393,24761
89422,50696,67779,93685,62991,108135,80264,99927,72572,0,99649,41541,107690,51423,29174,52835,81886,82562,60871,63793,77113,23559,52493,104489,108471,65818,87179,54930,112298,97069,82901,120076,59347,94930,68868,30807,38087,80926,25806,100549,36224,117610,57035,72781,72306,101809,93802,26259,33585,94655,64152,32712,70024,26496,29639,58385,29512,80210,112548,26538,86897,98741,84429,76948,88872,21500,117027,59191,81324,23801,117865,32531,34464,110516,110184,78846,9977,35892,51224,84798,78285,120177,14648,115113,72242,122378,50358,109378,72085,40267,18789,67026,76713,16714,15640,92434,59110,64369,104103,60719
49364,91497,52819,41162,36979,9117,65250,26484,45561,98590,0,67752,25807,86574,104774,46115,50943,19250,63584,37797,30474,77896,83429,5472,16398,65202,49957,57643,30414,14637,13400,9067,62060,20451,32552,75077,67672,14847,101351,39396,69608,23037,73972,49725,46101,27124,11918,82450,90221,38372,83736,108312,63429,73928,76765,77835,71268,30767,22913,79153,19571,36179,34811,18722,16799,97045,22454,78775,29355,77626,16486,72925,66710,18415,20935,29206,94833,65633,47989,30805,33814,14386,98164,16342,37495,15132,52834,30920,28110,95151,98796,41107,32241,85228,94406,7197,84689,40645,11873,55599
52454,18901,33827,56717,32851,77995,50674,62959,31354,41808,69509,0,77551,28101,47992,24566,40957,52422,19652,33653,46973,18626,26155,74349,78332,36229,50210,15180,82158,66929,52762,77944,11592,64791,38728,8531,2521,50786,30225,63580,7627,80642,27446,31563,31088,64840,63662,17282,19426,57687,19833,51530,40435,14658,19407,28205,13910,50070,82408,21795,56758,61773,44957,46809,58732,40263,80058,20979,51185,18356,80897,9179,9352,73548,73216,48706,38051,20318,21084,54658,48146,83209,41381,66888,31023,85410,20218,72410,41946,32634,42014,25808,46573,28446,37624,62294,20696,34229,73964,30580
87293,92154,86341,79090,45562,19536,100936,50695,84276,107173,25167,76335,0,108523,113357,54698,84453,40988,72167,46380,74178,86479,105378,30007,15128,100887,87886,66226,14485,11427,32118,33602,70643,42189,41135,83660,76255,36585,109934,77324,78191,57019,93555,84077,84816,48862,21047,91033,98804,76301,90817,116895,99115,82511,85348,99784,79851,77275,14269,87736,28154,74107,56549,35283,12990,105628,56436,100723,51093,86209,29514,81508,75293,63685,59282,37789,103416,74216,56572,52543,75350,27414,106746,40308,75096,28160,61417,68848,36692,124450,107379,78322,73778,93811,102989,23913,91681,49228,16087,64182
47875,13078,26232,52138,65000,84272,38716,58380,38922,51777,86568,28429,109700,0,26379,58925,40339,65642,41268,65802,52871,40324,5312,82531,91715,24270,45631,46888,114254,99079,73654,78529,30798,65928,73748,22877,27773,70088,16930,59001,29285,76063,15488,39131,38656,60261,95812,35490,17780,53108,22605,18185,28476,40324,51308,11838,45812,50376,98286,44659,88907,57194,42882,78152,90881,22657,75480,17644,54462,40565,76318,39320,41254,68969,68637,80856,55457,62401,53233,54964,51790,78630,42447,73565,37935,80831,47856,67831,74095,11137,35095,33169,51383,27892,34552,81395,23557,66378,95442,63053
63709,24983,42066,67972,69262,100106,54550,74214,54756,28381,102402,47812,113961,25710,0,59106,56173,81476,57102,70064,68706,39851,26779,98365,107550,40104,61465,61201,118569,103340,89489,94363,42703,81762,75139,34782,39678,85922,10547,74835,42495,91897,31322,54965,54490,76096,100073,35017,21791,68942,38439,6999,44310,39805,50790,32672,45293,66210,114120,44185,93169,73028,58716,83220,95143,10186,91314,33478,70296,40092,92152,38802,40735,84803,84471,85117,32061,54522,57495,70798,67624,94464,19051,89400,53770,96665,56629,83665,78357,14553,11699,49003,67217,25714,11156,98705,33397,70640,110375,66990
58380,43452,37640,62644,10066,55211,60308,68886,35167,52538,46725,23863,54766,59822,58722,0,43825,38999,23465,10868,33550,31844,56677,51565,55547,60259,56137,17524,59374,44145,42567,55160,21942,51367,20737,31188,27554,37363,55299,69507,27045,86568,44854,35375,34901,51958,40878,36398,44168,50957,42116,62260,58486,27876,30712,51082,25216,36647,59624,33101,33973,67700,47385,41380,35947,50993,85985,52022,37761,31573,62579,26873,20658,54836,79143,25922,48781,16377,15944,41235,34722,60479,52111,53464,34468,61225,11480,78336,19161,69814,52744,29621,33149,39176,48353,39510,42979,11584,51179,23553
12894,45070,26232,16454,41613,48616,18823,22724,9258,82822,50912,39579,86313,40147,57424,44393,0,27370,27392,42415,14600,60789,37002,46875,56059,18775,13642,33013,78598,75692,35383,42873,28170,19560,36789,37875,36870,31816,55548,23345,46240,40407,27545,13423,9799,15243,72425,65343,49772,12253,37309,56388,17002,56821,59658,31408,54161,12094,62630,62046,65520,21538,4196,41193,67495,59641,39824,32348,12858,60519,40662,55818,49603,33313,32981,57469,77726,48526,37106,12418,13518,42974,73492,37910,20364,45175,33980,32175,46182,48723,66140,17878,13111,68121,65596,43123,38262,42992,59786,26094
42410,70584,34936,29911,36202,25673,44338,20523,27677,82295,19283,51457,41682,65661,82938,38982,27855,0,26560,37004,12591,61601,62516,22028,32954,44289,40167,38438,46290,30512,8460,20010,33596,12017,17662,45536,42295,4893,81062,29286,53313,29899,53059,31842,28218,18691,27794,66155,52186,22103,62823,81902,42516,57633,60470,56922,54973,20677,46540,62858,22337,26843,23596,16148,32674,80750,29706,57862,14360,61331,33601,56630,50415,18714,24821,30836,78538,49338,31694,16607,15931,27905,81869,17342,19612,28651,36539,26575,22492,74238,82501,23224,14358,68933,78111,17119,63776,37580,28380,17725
38808,27445,20181,43071,29771,47667,37969,49313,17708,60129,41276,23031,74470,42363,59639,23696,27311,23360,0,30573,16396,39435,39218,44021,75252,36178,36564,5118,79078,63849,28041,41920,8732,34213,27593,22134,17726,27806,57764,49934,24886,66996,27395,17917,17442,33528,60582,43989,30452,44041,26108,58604,36148,35467,38304,33624,32807,19418,79328,40692,53678,48127,31312,31997,55652,58584,66413,34563,20607,39165,67251,34464,28249,59902,59570,45626,56372,27172,18004,24005,17568,69563,59702,37826,11275,71764,12626,58764,38866,50939,60335,12162,15995,46767,55945,34529,26972,31149,70884,11639
55334,48479,42667,59598,1596,46741,57261,65840,40601,63499,38255,32661,46296,64849,69683,11023,40779,35952,28492,0,30504,42804,61703,43095,47077,57213,53091,22551,50904,35675,34097,46690,26968,48321,12242,39985,32581,26646,66260,66461,34516,60660,49881,40402,41142,48911,32408,47359,55129,47910,47143,73221,55440,38837,41673,56109,36177,33601,51154,44062,25503,64653,44338,32910,27477,61954,60077,57049,34715,42534,54109,37834,31619,51790,58558,17452,59742,30541,12898,38188,31676,52009,63072,53396,31422,52755,17742,75290,10667,80775,63705,34648,30103,50137,59314,31040,48006,3362,42709,20507
